id,receipt_transaction_id,delivery_schedule_id,allocation_sequence,allocation_bucket,allocated_base_quantity,po_line_id_for_validation,corrected_receipt_id,scenario_ids,scenario_types
bf11d974-a761-5821-b8ac-d8963ca230bd,ec9ef815-1840-571d-8f64-e7afaa04cdc0,660de52d-9e04-5735-8582-b576703abd37,1,schedule,189.0000,7d22936f-6d41-5078-b725-f9ad33453679,,e5587fbe-ba3d-58d9-ad54-0818b658e622,split_schedule
f2c5ddc2-3cd4-59b3-a40a-91d5513588f1,ec9ef815-1840-571d-8f64-e7afaa04cdc0,0dbe688c-24f2-55e3-95b7-8956f76f66dd,2,schedule,189.0000,7d22936f-6d41-5078-b725-f9ad33453679,,e5587fbe-ba3d-58d9-ad54-0818b658e622,split_schedule
5eaa293c-539f-5050-9f43-20c6877d6458,ec9ef815-1840-571d-8f64-e7afaa04cdc0,cda52b72-ea71-577d-9212-58c68c5049b2,3,schedule,189.0000,7d22936f-6d41-5078-b725-f9ad33453679,,e5587fbe-ba3d-58d9-ad54-0818b658e622,split_schedule
8d0953c1-cce6-5ec1-b2ba-cba3555e622a,ec9ef815-1840-571d-8f64-e7afaa04cdc0,ee150dd0-52e9-51da-92a7-e67d2e9689e6,4,schedule,189.0000,7d22936f-6d41-5078-b725-f9ad33453679,,e5587fbe-ba3d-58d9-ad54-0818b658e622,split_schedule
081d44d3-a485-56e9-a525-df40b190f5a9,f04dad7f-b509-5648-8e3b-84ba51ac9034,ac392579-1727-5a84-910e-0c94c9adafc3,1,schedule,21720.0000,fc70ffa1-40c9-568b-abf6-657f8e70da93,,,
c26814ac-7509-51cc-ad53-276ae85790d3,f3c68f51-7e89-5d3a-a698-319432788f15,3f277717-5984-55aa-9f98-fdef47cec49c,1,schedule,42.0000,45694d7d-1253-56e2-9504-8f5c348e0be7,,,
759ff80a-db7c-5af4-8b79-90209b333b9a,7bb8f1c6-f696-5ed0-8b6a-8fc85390838f,3f277717-5984-55aa-9f98-fdef47cec49c,1,schedule,42.0000,45694d7d-1253-56e2-9504-8f5c348e0be7,,,
5c917281-b0f8-5da0-9bd9-0e7cc20bc50a,3fe8480b-c77e-5b32-b236-4e4eb7de1ca8,3f277717-5984-55aa-9f98-fdef47cec49c,1,schedule,42.0000,45694d7d-1253-56e2-9504-8f5c348e0be7,,,
a2ea657d-0771-5947-9d58-e9b6690ca61e,4b9b4788-6217-5ae8-b754-b31a2acee960,524af191-6ac9-52bc-bdc8-2ae8d135092d,1,schedule,4992.0000,bc7d8145-21e4-5393-8c6d-cbecb9eaeb9f,,,
7dcfa5b8-9cd4-57ab-b96b-fac35ebb7fed,76f2368f-471a-5e82-9728-ff7293c054f3,d7280858-fef9-5fdc-9555-95b132b77dd1,1,schedule,6660.0000,02b82783-cdd4-596a-b15a-fb98b29a7812,,2328202f-ac19-58fc-9ebf-a9dedc2bbc91;085ad608-b677-5d39-a749-ce4c37631333,missing_supplier_signal;split_schedule
180e5c1b-5102-5617-848b-050dc44a4c87,76f2368f-471a-5e82-9728-ff7293c054f3,5f2f6b50-09b0-5160-b710-d0f638cb200a,2,schedule,6660.0000,02b82783-cdd4-596a-b15a-fb98b29a7812,,2328202f-ac19-58fc-9ebf-a9dedc2bbc91;085ad608-b677-5d39-a749-ce4c37631333,missing_supplier_signal;split_schedule
cc8e3b02-39a5-58f8-a07e-27ef58b01a50,f9b76b84-0259-5d1f-99ff-72a9bca4a510,3f9c75ae-6037-51e6-a0a7-d31954d94601,1,schedule,14640.0000,ea69a9e1-8a1f-5ed8-bb8d-7b38ab9ddbe3,,,
aec5e01c-d762-5e97-ba6b-1382e54d7b82,625da2bc-c285-51e9-886f-1acac973ccb2,8596099d-4040-5ebe-ae43-5aef9371d68c,1,schedule,78.5000,8e267c4d-53d0-5cd1-9562-aaa9a5d390db,,,
a2a16e2b-51c3-5a11-aae3-4eda7b8c11ff,f676ac31-99bf-5b98-9adc-615b5e3f66c4,8596099d-4040-5ebe-ae43-5aef9371d68c,1,schedule,78.5000,8e267c4d-53d0-5cd1-9562-aaa9a5d390db,,,
cfa22aa9-cd6b-5359-91f0-b0350356cbd0,b9a85c95-8e4d-5276-8223-e1c43a5ada78,a5c14427-372b-5a7f-a06c-a97d985ab162,1,schedule,18120.0000,c30f42dd-18d6-58a3-9ebf-f777aa9e9143,,,
36144dc7-4321-5506-9bc5-db2c5d107600,829609ac-4ea2-569a-a9f0-d668f9e94680,cedb5b49-0dd7-5f1a-819d-edc6c5822fef,1,schedule,23280.0000,83f86a5b-7c01-5480-9dad-403de265dc11,,,
359f07a5-ad71-59e1-9b67-2ed4fcfbd82a,a93225a3-b19e-5716-a4a8-8c99a8292bdf,80f36faf-115e-5fb7-a9bf-57ec9a4f506a,1,schedule,5160.0000,fb856137-f680-538b-951b-be559e5af34b,,,
ffd62ae5-381f-5a6c-a216-14c4d235e0fd,a37750dd-2c19-535b-9577-d16632f86289,d9c864d0-9c54-5a4c-acc9-4174958b5261,1,schedule,3960.0000,0aa69a85-defc-5f67-85a7-a0d8b7841d70,,,
522d3d50-baf4-5db4-adfc-64a25e9f0db4,8381f0d2-bdde-5ace-b7c9-cc3666b874ed,e52fbc6c-3106-5ef1-b0f3-3935c8c802d1,1,schedule,249.0000,2082e536-6068-5fe6-856a-20c451fd59e9,,4b2496a7-2412-5729-916f-99955d49d06e,split_schedule
95078b9f-603d-5aa2-b082-c316e55fb4b6,42c094fe-cc99-5b15-a77a-83abbde66f3a,2e0dca82-c8ed-5c86-9c0c-209d4bda0824,1,schedule,249.0000,2082e536-6068-5fe6-856a-20c451fd59e9,,4b2496a7-2412-5729-916f-99955d49d06e,split_schedule
8903299b-f1bd-5ab6-86bd-96b6b40893af,4dadd4c3-71e0-5d81-8d42-3ce50c6ea84b,354cec79-9aee-551f-844f-d2f9c7c62289,1,schedule,249.0000,2082e536-6068-5fe6-856a-20c451fd59e9,,4b2496a7-2412-5729-916f-99955d49d06e,split_schedule
a0765159-c3fa-5ab0-8f87-679693711e4f,b1c1d3e9-a878-5dfc-9ad7-ac2e3085e937,df7b591f-a5dc-5bf8-b950-876792798bcb,1,schedule,249.0000,2082e536-6068-5fe6-856a-20c451fd59e9,,4b2496a7-2412-5729-916f-99955d49d06e,split_schedule
053ef643-fbbd-54c8-a3cc-3625f472f463,b711fbef-fa3a-5500-bfe3-68a62e12e434,26ddef58-db6d-5e97-adc0-4d02e13ac928,1,schedule,35.0000,2d467a48-3bc0-5fc1-a2de-4dcd026bb5e0,,,
6a338cde-80e9-512a-ac76-64e8faa71932,be11ad47-34a5-5f59-a68b-94d156695ae7,013a0663-5971-55a1-b4ad-81fe9d98de02,1,schedule,3.9290,67ef137e-c39a-5e4f-8c79-6e504a90a059,,,
90daa950-921b-5a52-95a4-e7ef2158ef59,c4ecad5e-1c71-568d-9674-3a6d00277200,bbe2143d-1ca9-5f61-b24c-9d7e86df4243,1,schedule,2.8197,c23d9d48-d2e9-5905-875d-f7cbda995da5,,,
f3c97cfe-b456-5c49-a998-b8dc9314fd5a,bf03fe73-83c2-5391-8a8f-40c69b27e980,bbe2143d-1ca9-5f61-b24c-9d7e86df4243,1,schedule,2.8197,c23d9d48-d2e9-5905-875d-f7cbda995da5,,,
bf34d03a-dc5b-5681-a23d-ba1fc1ef2c9d,cce50117-bf88-51c3-8e3c-fa65f0c80b1c,8e86645d-f260-5124-9e2b-a7d62df0be63,1,schedule,462.3420,a96bc6d9-901a-5312-a24e-4c8f21580b7f,,,
359fd67b-d56a-5be2-8cdc-d04bc42d3efc,983acef3-5f3c-5399-8f82-4a06b84e7aa4,8e86645d-f260-5124-9e2b-a7d62df0be63,1,schedule,462.3420,a96bc6d9-901a-5312-a24e-4c8f21580b7f,,,
4c74a032-0ff4-5d68-a878-6696747f7615,4b1c20cb-b961-5626-bc4d-3289484107e9,42aa93a1-f89f-5374-ad35-9c6ff7e49f46,1,schedule,3582.8469,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,,561aebc7-b166-511d-915f-2717cf7bf70e,split_schedule
0fa059f3-4ba1-5c99-ad5f-6418c4ccb39c,9a01d12b-214a-5ca4-8133-9a4afb5412e9,42aa93a1-f89f-5374-ad35-9c6ff7e49f46,1,schedule,3582.8469,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,,561aebc7-b166-511d-915f-2717cf7bf70e,split_schedule
1d61e6cf-d983-5935-827a-8ac9ba7decec,ff2f6ac2-88aa-5b1e-93e3-2ad77e600fcc,fda630da-a22d-59e9-9899-2cad1460e0e6,1,schedule,38.6902,cb0a58cb-6d7d-505e-ab03-fda7308eba39,,,
3761d47b-5b64-57f0-a356-073123aa793c,2fc05cff-3631-5d5d-ac84-461dbfb7ab17,fda630da-a22d-59e9-9899-2cad1460e0e6,1,schedule,38.6902,cb0a58cb-6d7d-505e-ab03-fda7308eba39,,,
a96bcc5c-c5e9-5657-a874-00aafec5f46a,b995bcd3-a345-53d4-96cd-1e4d13a19625,0b79036d-f72d-521f-874d-2d723abbcc9c,1,schedule,1320.0000,020bbbcf-ba14-5571-9371-84f63257bf60,,c058855e-70a8-595b-8335-badf789f3f45,split_schedule
bb3515fc-bf6c-5321-943c-c1c2d3f3973a,b995bcd3-a345-53d4-96cd-1e4d13a19625,f807df0c-df19-5e08-887b-bd412ca77cad,2,schedule,175.9301,020bbbcf-ba14-5571-9371-84f63257bf60,,c058855e-70a8-595b-8335-badf789f3f45,split_schedule
b6f2f5b2-cb1e-5d67-b2e5-7be9c5257441,8e6839a1-a073-5793-a597-4603a57f3019,a3ba4afe-9f1d-5b3a-b2eb-24012f1cc3bc,1,schedule,26.2182,f562b0e3-e479-5200-845b-f38069e7f712,,fdb7d83c-3070-599a-b779-115dc38024e7,receipt_reversal
17e102c6-e10d-5a25-99a8-2f88b6643142,de80275e-6dc9-5074-b81f-cb7029753694,a3ba4afe-9f1d-5b3a-b2eb-24012f1cc3bc,1,schedule,26.2182,f562b0e3-e479-5200-845b-f38069e7f712,8e6839a1-a073-5793-a597-4603a57f3019,fdb7d83c-3070-599a-b779-115dc38024e7,receipt_reversal
68ba3ca5-95e2-5928-a8e7-9f8d7668af4d,22814bdb-1a45-56d5-87dd-97151ae518df,317f5114-6d09-5395-9a4d-51317ed4f303,1,schedule,53.2055,34a94756-0101-53d3-ae7f-b13beb47b1c9,,a82d58c8-672f-5ee5-b19a-0f235613b33f,receipt_correction
12295436-d690-5492-9d10-38cf56a79e49,73b4f8c5-7c04-506f-be17-de03c24fbee9,317f5114-6d09-5395-9a4d-51317ed4f303,1,schedule,1.0641,34a94756-0101-53d3-ae7f-b13beb47b1c9,22814bdb-1a45-56d5-87dd-97151ae518df,a82d58c8-672f-5ee5-b19a-0f235613b33f,receipt_correction
d4c0909e-5de8-50fe-80e9-1ac6ae748a56,2f0c5af4-b5ec-5d1c-afa4-bdf4a255f301,2afc763a-bd78-517b-b2ad-0f94ee6ee783,1,schedule,60.3997,2164ee6f-8623-5da5-8c46-291823ffa56e,,98eeb4d4-7c98-55a5-ab9e-46b08fa2e510,split_schedule
00d89045-7e81-51a2-8a05-980e31196ba2,b0c328e3-c264-5a09-b64f-82c7ba374719,2afc763a-bd78-517b-b2ad-0f94ee6ee783,1,schedule,32.6003,2164ee6f-8623-5da5-8c46-291823ffa56e,,98eeb4d4-7c98-55a5-ab9e-46b08fa2e510,split_schedule
f293d262-65ac-52b3-b975-49a12a9e660c,b0c328e3-c264-5a09-b64f-82c7ba374719,5f2dd7ab-acb3-52a8-a523-42a5c0b8f110,2,schedule,27.7994,2164ee6f-8623-5da5-8c46-291823ffa56e,,98eeb4d4-7c98-55a5-ab9e-46b08fa2e510,split_schedule
4060973a-3532-5c27-86c8-758b8145f959,8c3f4386-f4b0-54f5-9968-5c5a5ab61667,2b5eaa1a-f1aa-5329-8539-3292c79f5749,1,schedule,3.6865,cdc0784f-19e1-507f-b963-e356d5f52824,,c839c857-488f-5a8e-a5d9-11dac0af6216,false_positive_source_data_correction
3ef4b5d4-f569-5e5a-bb37-0bdb7f036f63,33229bc6-1282-53e3-a83a-69235201828c,4b699d22-8e12-5938-951c-98a5e3e28ac5,1,schedule,810.0000,c1c8f959-e8b1-5e8c-a79d-f8566f1057cd,,1dd364f0-2ac7-5678-9f4e-50304b6a3dda,partial_receipt_remaining_exposure
853a4f7c-1402-54cb-bcab-df2a8c95fbef,74053a19-2fa2-5fd2-ab97-ceb57b13e5c0,4b699d22-8e12-5938-951c-98a5e3e28ac5,1,schedule,810.0000,c1c8f959-e8b1-5e8c-a79d-f8566f1057cd,,1dd364f0-2ac7-5678-9f4e-50304b6a3dda,partial_receipt_remaining_exposure
